timestamp,road_segment_id,road_name,latitude,longitude,speed,volume,weather_condition,is_holiday_or_event,hour,day_of_week,is_weekend,month,speed_lag_1,volume_lag_1,speed_rolling_mean,volume_rolling_mean,weather_encoded,segment_encoded,congestion_level,congestion_encoded
2026-04-07 20:00:00,SEG001,Hitech City Road,17.4483,78.3762,35.32,713.7,Clear,False,20,1,0,4,21.9,1386.11,24.299999999999997,1486.5400000000002,0,0,Heavy,1
2026-04-07 21:00:00,SEG001,Hitech City Road,17.4483,78.3762,26.43,886.0,Heavy Rain,False,21,1,0,4,35.32,713.7,27.883333333333326,995.2700000000003,2,0,Heavy,1
2026-04-07 22:00:00,SEG001,Hitech City Road,17.4483,78.3762,44.41,809.22,Cloudy,False,22,1,0,4,26.43,886.0,35.38666666666666,802.9733333333337,1,0,Moderate,2
2026-04-07 23:00:00,SEG001,Hitech City Road,17.4483,78.3762,48.61,238.26,Rain,False,23,1,0,4,44.41,809.22,39.81666666666666,644.4933333333337,3,0,Moderate,2
2026-04-08 00:00:00,SEG001,Hitech City Road,17.4483,78.3762,35.69,332.68,Heavy Rain,False,0,2,0,4,48.61,238.26,42.90333333333333,460.0533333333337,2,0,Heavy,1
2026-04-08 01:00:00,SEG001,Hitech City Road,17.4483,78.3762,31.27,378.03,Heavy Rain,False,1,2,0,4,35.69,332.68,38.523333333333326,316.32333333333366,2,0,Heavy,1
2026-04-08 02:00:00,SEG001,Hitech City Road,17.4483,78.3762,34.75,312.88,Heavy Rain,False,2,2,0,4,31.27,378.03,33.90333333333333,341.19666666666694,2,0,Heavy,1
2026-04-08 03:00:00,SEG001,Hitech City Road,17.4483,78.3762,62.64,248.4,Clear,False,3,2,0,4,34.75,312.88,42.886666666666656,313.10333333333364,0,0,Free Flow,0
2026-04-08 04:00:00,SEG001,Hitech City Road,17.4483,78.3762,32.04,200.27,Snow,False,4,2,0,4,62.64,248.4,43.143333333333324,253.85000000000028,4,0,Heavy,1
2026-04-08 05:00:00,SEG001,Hitech City Road,17.4483,78.3762,21.12,674.7,Snow,False,5,2,0,4,32.04,200.27,38.599999999999994,374.456666666667,4,0,Severe,3
2026-04-08 06:00:00,SEG001,Hitech City Road,17.4483,78.3762,39.85,813.03,Clear,False,6,2,0,4,21.12,674.7,31.00333333333333,562.666666666667,0,0,Heavy,1
2026-04-08 07:00:00,SEG001,Hitech City Road,17.4483,78.3762,26.91,1395.05,Clear,False,7,2,0,4,39.85,813.03,29.293333333333333,960.9266666666671,0,0,Severe,3
2026-04-08 08:00:00,SEG001,Hitech City Road,17.4483,78.3762,26.65,1033.52,Clear,False,8,2,0,4,26.91,1395.05,31.13666666666666,1080.5333333333335,0,0,Heavy,1
2026-04-08 09:00:00,SEG001,Hitech City Road,17.4483,78.3762,25.52,1460.05,Cloudy,False,9,2,0,4,26.65,1033.52,26.359999999999996,1296.206666666667,1,0,Severe,3
2026-04-08 10:00:00,SEG001,Hitech City Road,17.4483,78.3762,22.86,541.34,Snow,False,10,2,0,4,25.52,1460.05,25.01,1011.6366666666669,4,0,Severe,3
2026-04-08 11:00:00,SEG001,Hitech City Road,17.4483,78.3762,50.7,696.06,Clear,False,11,2,0,4,22.86,541.34,33.026666666666664,899.1500000000004,0,0,Moderate,2
2026-04-08 12:00:00,SEG001,Hitech City Road,17.4483,78.3762,49.36,851.26,Clear,False,12,2,0,4,50.7,696.06,40.97333333333333,696.2200000000004,0,0,Moderate,2
2026-04-08 13:00:00,SEG001,Hitech City Road,17.4483,78.3762,42.09,1013.04,Clear,False,13,2,0,4,49.36,851.26,47.38333333333333,853.4533333333337,0,0,Heavy,1
2026-04-08 14:00:00,SEG001,Hitech City Road,17.4483,78.3762,39.63,910.3,Clear,False,14,2,0,4,42.09,1013.04,43.69333333333333,924.8666666666669,0,0,Heavy,1
2026-04-08 15:00:00,SEG001,Hitech City Road,17.4483,78.3762,42.08,791.48,Rain,False,15,2,0,4,39.63,910.3,41.266666666666666,904.9400000000004,3,0,Moderate,2
2026-04-08 16:00:00,SEG001,Hitech City Road,17.4483,78.3762,43.58,846.99,Rain,False,16,2,0,4,42.08,791.48,41.76333333333333,849.5900000000005,3,0,Moderate,2
2026-04-08 17:00:00,SEG001,Hitech City Road,17.4483,78.3762,13.89,2161.22,Heavy Rain,False,17,2,0,4,43.58,846.99,33.18333333333333,1266.5633333333337,2,0,Severe,3
2026-04-08 18:00:00,SEG001,Hitech City Road,17.4483,78.3762,18.87,1974.05,Rain,False,18,2,0,4,13.89,2161.22,25.446666666666662,1660.7533333333338,3,0,Severe,3
2026-04-08 19:00:00,SEG001,Hitech City Road,17.4483,78.3762,24.29,1180.35,Clear,False,19,2,0,4,18.87,1974.05,19.016666666666666,1771.8733333333337,0,0,Severe,3
2026-04-08 20:00:00,SEG001,Hitech City Road,17.4483,78.3762,50.87,600.5,Clear,False,20,2,0,4,24.29,1180.35,31.34333333333333,1251.633333333334,0,0,Moderate,2
2026-04-08 21:00:00,SEG001,Hitech City Road,17.4483,78.3762,49.65,935.2,Clear,False,21,2,0,4,50.87,600.5,41.603333333333325,905.3500000000004,0,0,Heavy,1
2026-04-08 22:00:00,SEG001,Hitech City Road,17.4483,78.3762,40.09,750.7,Clear,False,22,2,0,4,49.65,935.2,46.87,762.1333333333338,0,0,Moderate,2
2026-04-08 23:00:00,SEG001,Hitech City Road,17.4483,78.3762,44.23,255.49,Rain,False,23,2,0,4,40.09,750.7,44.65666666666666,647.1300000000005,3,0,Moderate,2
2026-04-09 00:00:00,SEG001,Hitech City Road,17.4483,78.3762,56.7,268.07,Clear,False,0,3,0,4,44.23,255.49,47.00666666666666,424.7533333333338,0,0,Free Flow,0
2026-04-09 01:00:00,SEG001,Hitech City Road,17.4483,78.3762,66.17,290.24,Clear,False,1,3,0,4,56.7,268.07,55.69999999999999,271.2666666666671,0,0,Free Flow,0
2026-04-09 02:00:00,SEG001,Hitech City Road,17.4483,78.3762,55.21,232.47,Cloudy,False,2,3,0,4,66.17,290.24,59.35999999999999,263.59333333333376,1,0,Free Flow,0
2026-04-09 03:00:00,SEG001,Hitech City Road,17.4483,78.3762,48.65,210.99,Clear,False,3,3,0,4,55.21,232.47,56.676666666666655,244.56666666666715,0,0,Moderate,2
2026-04-09 04:00:00,SEG001,Hitech City Road,17.4483,78.3762,64.14,298.16,Clear,False,4,3,0,4,48.65,210.99,56.0,247.20666666666716,0,0,Free Flow,0
2026-04-09 05:00:00,SEG001,Hitech City Road,17.4483,78.3762,23.67,947.58,Heavy Rain,False,5,3,0,4,64.14,298.16,45.48666666666666,485.5766666666671,2,0,Severe,3
2026-04-09 06:00:00,SEG001,Hitech City Road,17.4483,78.3762,44.88,833.62,Clear,False,6,3,0,4,23.67,947.58,44.23,693.1200000000005,0,0,Moderate,2
2026-04-09 07:00:00,SEG001,Hitech City Road,17.4483,78.3762,14.89,1991.08,Heavy Rain,False,7,3,0,4,44.88,833.62,27.813333333333333,1257.4266666666672,2,0,Severe,3
2026-04-09 08:00:00,SEG001,Hitech City Road,17.4483,78.3762,25.72,1436.88,Cloudy,False,8,3,0,4,14.89,1991.08,28.49666666666666,1420.5266666666673,1,0,Severe,3
2026-04-09 09:00:00,SEG001,Hitech City Road,17.4483,78.3762,28.47,1441.39,Clear,False,9,3,0,4,25.72,1436.88,23.02666666666666,1623.116666666667,0,0,Severe,3
2026-04-09 10:00:00,SEG001,Hitech City Road,17.4483,78.3762,36.58,865.53,Rain,False,10,3,0,4,28.47,1441.39,30.25666666666666,1247.9333333333338,3,0,Heavy,1
2026-04-09 11:00:00,SEG001,Hitech City Road,17.4483,78.3762,44.6,755.6,Clear,False,11,3,0,4,36.58,865.53,36.54999999999999,1020.8400000000005,0,0,Moderate,2
2026-04-09 12:00:00,SEG001,Hitech City Road,17.4483,78.3762,43.84,991.84,Clear,False,12,3,0,4,44.6,755.6,41.673333333333325,870.9900000000004,0,0,Heavy,1
2026-04-09 13:00:00,SEG001,Hitech City Road,17.4483,78.3762,47.52,764.54,Cloudy,False,13,3,0,4,43.84,991.84,45.31999999999999,837.3266666666672,1,0,Moderate,2
2026-04-09 14:00:00,SEG001,Hitech City Road,17.4483,78.3762,48.14,759.94,Clear,False,14,3,0,4,47.52,764.54,46.5,838.7733333333339,0,0,Moderate,2
2026-04-09 15:00:00,SEG001,Hitech City Road,17.4483,78.3762,30.17,1097.66,Heavy Rain,False,15,3,0,4,48.14,759.94,41.943333333333335,874.0466666666671,2,0,Heavy,1
2026-04-09 16:00:00,SEG001,Hitech City Road,17.4483,78.3762,44.52,853.73,Clear,False,16,3,0,4,30.17,1097.66,40.94333333333333,903.7766666666672,0,0,Moderate,2
2026-04-09 17:00:00,SEG001,Hitech City Road,17.4483,78.3762,18.97,1329.58,Clear,False,17,3,0,4,44.52,853.73,31.22,1093.656666666667,0,0,Severe,3
2026-04-09 18:00:00,SEG001,Hitech City Road,17.4483,78.3762,19.81,1634.31,Clear,False,18,3,0,4,18.97,1329.58,27.766666666666662,1272.5400000000006,0,0,Severe,3
2026-04-09 19:00:00,SEG001,Hitech City Road,17.4483,78.3762,26.4,2135.51,Cloudy,False,19,3,0,4,19.81,1634.31,21.72666666666666,1699.8000000000004,1,0,Severe,3
2026-04-09 20:00:00,SEG001,Hitech City Road,17.4483,78.3762,47.87,860.1,Clear,False,20,3,0,4,26.4,2135.51,31.359999999999996,1543.3066666666673,0,0,Moderate,2
2026-04-09 21:00:00,SEG001,Hitech City Road,17.4483,78.3762,36.9,734.88,Cloudy,False,21,3,0,4,47.87,860.1,37.056666666666665,1243.4966666666674,1,0,Heavy,1
2026-04-09 22:00:00,SEG001,Hitech City Road,17.4483,78.3762,41.45,725.5,Clear,False,22,3,0,4,36.9,734.88,42.07333333333333,773.4933333333339,0,0,Moderate,2
2026-04-09 23:00:00,SEG001,Hitech City Road,17.4483,78.3762,57.52,223.0,Clear,False,23,3,0,4,41.45,725.5,45.29,561.1266666666673,0,0,Free Flow,0
2026-04-10 00:00:00,SEG001,Hitech City Road,17.4483,78.3762,39.88,293.62,Rain,False,0,4,0,4,57.52,223.0,46.28333333333333,414.0400000000006,3,0,Heavy,1
2026-04-10 01:00:00,SEG001,Hitech City Road,17.4483,78.3762,52.22,248.61,Cloudy,False,1,4,0,4,39.88,293.62,49.873333333333335,255.07666666666728,1,0,Free Flow,0
2026-04-10 02:00:00,SEG001,Hitech City Road,17.4483,78.3762,70.63,206.9,Clear,False,2,4,0,4,52.22,248.61,54.24333333333333,249.7100000000006,0,0,Free Flow,0
2026-04-10 03:00:00,SEG001,Hitech City Road,17.4483,78.3762,37.14,252.67,Rain,False,3,4,0,4,70.63,206.9,53.330000000000005,236.06000000000063,3,0,Heavy,1
2026-04-10 04:00:00,SEG001,Hitech City Road,17.4483,78.3762,64.94,310.5,Clear,False,4,4,0,4,37.14,252.67,57.56999999999999,256.69000000000057,0,0,Free Flow,0
2026-04-10 05:00:00,SEG001,Hitech City Road,17.4483,78.3762,33.55,945.56,Rain,False,5,4,0,4,64.94,310.5,45.21,502.9100000000006,3,0,Heavy,1
2026-04-10 06:00:00,SEG001,Hitech City Road,17.4483,78.3762,42.91,787.29,Clear,False,6,4,0,4,33.55,945.56,47.133333333333326,681.1166666666672,0,0,Moderate,2
2026-04-10 07:00:00,SEG001,Hitech City Road,17.4483,78.3762,34.14,1115.36,Clear,False,7,4,0,4,42.91,787.29,36.86666666666667,949.4033333333338,0,0,Heavy,1
2026-04-10 08:00:00,SEG001,Hitech City Road,17.4483,78.3762,13.84,1232.82,Snow,False,8,4,0,4,34.14,1115.36,30.296666666666667,1045.156666666667,4,0,Severe,3
2026-04-10 09:00:00,SEG001,Hitech City Road,17.4483,78.3762,14.97,1168.93,Snow,False,9,4,0,4,13.84,1232.82,20.983333333333334,1172.3700000000006,4,0,Severe,3
2026-04-10 10:00:00,SEG001,Hitech City Road,17.4483,78.3762,46.39,753.0,Clear,False,10,4,0,4,14.97,1168.93,25.066666666666666,1051.583333333334,0,0,Moderate,2
2026-04-10 11:00:00,SEG001,Hitech City Road,17.4483,78.3762,39.28,834.7,Rain,False,11,4,0,4,46.39,753.0,33.54666666666667,918.8766666666673,3,0,Heavy,1
2026-04-10 12:00:00,SEG001,Hitech City Road,17.4483,78.3762,47.8,755.65,Cloudy,False,12,4,0,4,39.28,834.7,44.49,781.1166666666672,1,0,Moderate,2
2026-04-10 13:00:00,SEG001,Hitech City Road,17.4483,78.3762,23.35,637.19,Snow,False,13,4,0,4,47.8,755.65,36.81,742.5133333333339,4,0,Severe,3
2026-04-10 14:00:00,SEG001,Hitech City Road,17.4483,78.3762,30.04,1031.98,Heavy Rain,False,14,4,0,4,23.35,637.19,33.73,808.2733333333339,2,0,Heavy,1
2026-04-10 15:00:00,SEG001,Hitech City Road,17.4483,78.3762,37.02,951.43,Clear,False,15,4,0,4,30.04,1031.98,30.136666666666667,873.5333333333339,0,0,Heavy,1
2026-04-10 16:00:00,SEG001,Hitech City Road,17.4483,78.3762,40.92,721.55,Cloudy,False,16,4,0,4,37.02,951.43,35.99333333333334,901.6533333333338,1,0,Moderate,2
2026-04-10 17:00:00,SEG001,Hitech City Road,17.4483,78.3762,21.16,1929.87,Cloudy,False,17,4,0,4,40.92,721.55,33.03333333333334,1200.9500000000005,1,0,Severe,3
2026-04-10 18:00:00,SEG001,Hitech City Road,17.4483,78.3762,17.69,2353.06,Clear,False,18,4,0,4,21.16,1929.87,26.590000000000003,1668.1600000000005,0,0,Severe,3
2026-04-10 19:00:00,SEG001,Hitech City Road,17.4483,78.3762,24.88,1653.58,Cloudy,False,19,4,0,4,17.69,2353.06,21.243333333333336,1978.836666666667,1,0,Severe,3
2026-04-10 20:00:00,SEG001,Hitech City Road,17.4483,78.3762,17.9,1251.4,Clear,True,20,4,0,4,24.88,1653.58,20.156666666666666,1752.6800000000003,0,0,Severe,3
2026-04-10 21:00:00,SEG001,Hitech City Road,17.4483,78.3762,47.35,877.43,Clear,False,21,4,0,4,17.9,1251.4,30.043333333333333,1260.8033333333337,0,0,Moderate,2
2026-04-10 22:00:00,SEG001,Hitech City Road,17.4483,78.3762,47.5,810.75,Cloudy,False,22,4,0,4,47.35,877.43,37.583333333333336,979.8600000000005,1,0,Moderate,2
2026-04-10 23:00:00,SEG001,Hitech City Road,17.4483,78.3762,57.35,234.55,Cloudy,False,23,4,0,4,47.5,810.75,50.73333333333333,640.9100000000004,1,0,Free Flow,0
2026-04-11 00:00:00,SEG001,Hitech City Road,17.4483,78.3762,63.1,196.57,Clear,False,0,5,1,4,57.35,234.55,55.98333333333334,413.95666666666716,0,0,Free Flow,0
2026-04-11 01:00:00,SEG001,Hitech City Road,17.4483,78.3762,68.17,93.9,Clear,False,1,5,1,4,63.1,196.57,62.873333333333335,175.00666666666712,0,0,Free Flow,0
2026-04-11 02:00:00,SEG001,Hitech City Road,17.4483,78.3762,58.29,190.2,Rain,False,2,5,1,4,68.17,93.9,63.18666666666667,160.22333333333378,3,0,Free Flow,0
2026-04-11 03:00:00,SEG001,Hitech City Road,17.4483,78.3762,54.6,174.03,Rain,False,3,5,1,4,58.29,190.2,60.35333333333333,152.71000000000046,3,0,Free Flow,0
2026-04-11 04:00:00,SEG001,Hitech City Road,17.4483,78.3762,60.85,211.07,Rain,False,4,5,1,4,54.6,174.03,57.913333333333334,191.7666666666671,3,0,Free Flow,0
2026-04-11 05:00:00,SEG001,Hitech City Road,17.4483,78.3762,45.67,594.19,Clear,False,5,5,1,4,60.85,211.07,53.70666666666667,326.43000000000046,0,0,Moderate,2
2026-04-11 06:00:00,SEG001,Hitech City Road,17.4483,78.3762,44.69,444.11,Clear,False,6,5,1,4,45.67,594.19,50.403333333333336,416.4566666666671,0,0,Moderate,2
2026-04-11 07:00:00,SEG001,Hitech City Road,17.4483,78.3762,46.4,632.44,Cloudy,False,7,5,1,4,44.69,444.11,45.586666666666666,556.9133333333339,1,0,Moderate,2
2026-04-11 08:00:00,SEG001,Hitech City Road,17.4483,78.3762,54.22,603.1,Clear,False,8,5,1,4,46.4,632.44,48.43666666666667,559.8833333333338,0,0,Moderate,2
2026-04-11 09:00:00,SEG001,Hitech City Road,17.4483,78.3762,53.09,603.36,Clear,False,9,5,1,4,54.22,603.1,51.23666666666666,612.9666666666672,0,0,Moderate,2
2026-04-11 10:00:00,SEG001,Hitech City Road,17.4483,78.3762,46.32,596.28,Clear,False,10,5,1,4,53.09,603.36,51.21,600.9133333333338,0,0,Moderate,2
2026-04-11 11:00:00,SEG001,Hitech City Road,17.4483,78.3762,53.46,623.36,Clear,False,11,5,1,4,46.32,596.28,50.95666666666667,607.6666666666671,0,0,Moderate,2
2026-04-11 12:00:00,SEG001,Hitech City Road,17.4483,78.3762,55.39,619.5,Clear,False,12,5,1,4,53.46,623.36,51.723333333333336,613.0466666666671,0,0,Moderate,2
2026-04-11 13:00:00,SEG001,Hitech City Road,17.4483,78.3762,43.55,714.88,Rain,False,13,5,1,4,55.39,619.5,50.800000000000004,652.5800000000005,3,0,Moderate,2
2026-04-11 14:00:00,SEG001,Hitech City Road,17.4483,78.3762,49.37,485.92,Cloudy,False,14,5,1,4,43.55,714.88,49.43666666666667,606.7666666666671,1,0,Moderate,2
2026-04-11 15:00:00,SEG001,Hitech City Road,17.4483,78.3762,48.69,497.43,Clear,False,15,5,1,4,49.37,485.92,47.203333333333326,566.0766666666672,0,0,Moderate,2
2026-04-11 16:00:00,SEG001,Hitech City Road,17.4483,78.3762,46.16,547.86,Clear,False,16,5,1,4,48.69,497.43,48.07333333333333,510.4033333333338,0,0,Moderate,2
2026-04-11 17:00:00,SEG001,Hitech City Road,17.4483,78.3762,45.58,534.13,Clear,False,17,5,1,4,46.16,547.86,46.809999999999995,526.4733333333338,0,0,Moderate,2
2026-04-11 18:00:00,SEG001,Hitech City Road,17.4483,78.3762,40.13,577.92,Clear,False,18,5,1,4,45.58,534.13,43.95666666666667,553.3033333333339,0,0,Moderate,2
2026-04-11 19:00:00,SEG001,Hitech City Road,17.4483,78.3762,29.7,638.77,Heavy Rain,False,19,5,1,4,40.13,577.92,38.47,583.6066666666671,2,0,Heavy,1
2026-04-11 20:00:00,SEG001,Hitech City Road,17.4483,78.3762,52.76,638.76,Cloudy,False,20,5,1,4,29.7,638.77,40.86333333333334,618.4833333333338,1,0,Moderate,2
2026-04-11 21:00:00,SEG001,Hitech City Road,17.4483,78.3762,41.54,495.93,Clear,False,21,5,1,4,52.76,638.76,41.333333333333336,591.1533333333338,0,0,Moderate,2
2026-04-11 22:00:00,SEG001,Hitech City Road,17.4483,78.3762,22.85,384.84,Snow,False,22,5,1,4,41.54,495.93,39.05,506.51000000000045,4,0,Severe,3
2026-04-11 23:00:00,SEG001,Hitech City Road,17.4483,78.3762,59.23,179.43,Rain,False,23,5,1,4,22.85,384.84,41.20666666666667,353.4000000000005,3,0,Free Flow,0
2026-04-12 00:00:00,SEG001,Hitech City Road,17.4483,78.3762,62.65,117.5,Clear,False,0,6,1,4,59.23,179.43,48.24333333333334,227.25666666666712,0,0,Free Flow,0
2026-04-12 01:00:00,SEG001,Hitech City Road,17.4483,78.3762,68.44,136.77,Clear,False,1,6,1,4,62.65,117.5,63.44,144.56666666666715,0,0,Free Flow,0
2026-04-12 02:00:00,SEG001,Hitech City Road,17.4483,78.3762,64.74,174.99,Clear,False,2,6,1,4,68.44,136.77,65.27666666666666,143.08666666666713,0,0,Free Flow,0
2026-04-12 03:00:00,SEG001,Hitech City Road,17.4483,78.3762,73.11,135.02,Clear,False,3,6,1,4,64.74,174.99,68.76333333333334,148.92666666666713,0,0,Free Flow,0
2026-04-12 04:00:00,SEG001,Hitech City Road,17.4483,78.3762,38.18,189.9,Rain,False,4,6,1,4,73.11,135.02,58.67666666666667,166.6366666666671,3,0,Heavy,1
2026-04-12 05:00:00,SEG001,Hitech City Road,17.4483,78.3762,58.41,664.07,Cloudy,False,5,6,1,4,38.18,189.9,56.56666666666666,329.6633333333338,1,0,Moderate,2
2026-04-12 06:00:00,SEG001,Hitech City Road,17.4483,78.3762,50.54,518.7,Cloudy,False,6,6,1,4,58.41,664.07,49.04333333333333,457.5566666666671,1,0,Free Flow,0
2026-04-12 07:00:00,SEG001,Hitech City Road,17.4483,78.3762,53.5,478.22,Clear,False,7,6,1,4,50.54,518.7,54.15,553.6633333333338,0,0,Free Flow,0
2026-04-12 08:00:00,SEG001,Hitech City Road,17.4483,78.3762,51.86,602.46,Cloudy,False,8,6,1,4,53.5,478.22,51.96666666666666,533.1266666666671,1,0,Moderate,2
2026-04-12 09:00:00,SEG001,Hitech City Road,17.4483,78.3762,46.54,870.99,Rain,False,9,6,1,4,51.86,602.46,50.63333333333333,650.5566666666672,3,0,Moderate,2
2026-04-12 10:00:00,SEG001,Hitech City Road,17.4483,78.3762,43.73,568.97,Rain,False,10,6,1,4,46.54,870.99,47.376666666666665,680.8066666666672,3,0,Moderate,2
2026-04-12 11:00:00,SEG001,Hitech City Road,17.4483,78.3762,49.37,411.4,Clear,False,11,6,1,4,43.73,568.97,46.54666666666666,617.1200000000005,0,0,Moderate,2
2026-04-12 12:00:00,SEG001,Hitech City Road,17.4483,78.3762,46.06,525.62,Cloudy,False,12,6,1,4,49.37,411.4,46.38666666666666,501.9966666666671,1,0,Moderate,2
2026-04-12 13:00:00,SEG001,Hitech City Road,17.4483,78.3762,46.91,572.8,Clear,False,13,6,1,4,46.06,525.62,47.446666666666665,503.27333333333377,0,0,Moderate,2
2026-04-12 14:00:00,SEG001,Hitech City Road,17.4483,78.3762,38.61,719.58,Rain,False,14,6,1,4,46.91,572.8,43.85999999999999,606.0000000000005,3,0,Heavy,1
2026-04-12 15:00:00,SEG001,Hitech City Road,17.4483,78.3762,49.5,559.22,Clear,False,15,6,1,4,38.61,719.58,45.00666666666666,617.2000000000004,0,0,Moderate,2
2026-04-12 16:00:00,SEG001,Hitech City Road,17.4483,78.3762,47.88,573.04,Clear,False,16,6,1,4,49.5,559.22,45.330000000000005,617.2800000000005,0,0,Moderate,2
2026-04-12 17:00:00,SEG001,Hitech City Road,17.4483,78.3762,53.58,487.16,Clear,False,17,6,1,4,47.88,573.04,50.32,539.8066666666672,0,0,Free Flow,0
2026-04-12 18:00:00,SEG001,Hitech City Road,17.4483,78.3762,23.12,427.59,Snow,False,18,6,1,4,53.58,487.16,41.52666666666667,495.93000000000046,4,0,Severe,3
2026-04-12 19:00:00,SEG001,Hitech City Road,17.4483,78.3762,21.42,392.95,Snow,False,19,6,1,4,23.12,427.59,32.70666666666667,435.9000000000005,4,0,Severe,3
2026-04-12 20:00:00,SEG001,Hitech City Road,17.4483,78.3762,47.14,633.45,Clear,False,20,6,1,4,21.42,392.95,30.560000000000002,484.6633333333338,0,0,Moderate,2
2026-04-12 21:00:00,SEG001,Hitech City Road,17.4483,78.3762,50.8,576.26,Clear,False,21,6,1,4,47.14,633.45,39.78666666666667,534.2200000000005,0,0,Free Flow,0
2026-04-12 22:00:00,SEG001,Hitech City Road,17.4483,78.3762,53.71,548.46,Cloudy,False,22,6,1,4,50.8,576.26,50.550000000000004,586.0566666666672,1,0,Free Flow,0
2026-04-12 23:00:00,SEG001,Hitech City Road,17.4483,78.3762,66.86,165.4,Clear,False,23,6,1,4,53.71,548.46,57.123333333333335,430.0400000000005,0,0,Free Flow,0
2026-04-13 00:00:00,SEG001,Hitech City Road,17.4483,78.3762,60.05,219.02,Clear,False,0,0,0,4,66.86,165.4,60.20666666666667,310.9600000000005,0,0,Free Flow,0
2026-04-13 01:00:00,SEG001,Hitech City Road,17.4483,78.3762,44.23,235.17,Cloudy,False,1,0,0,4,60.05,219.02,57.04666666666666,206.53000000000046,1,0,Moderate,2
2026-04-13 02:00:00,SEG001,Hitech City Road,17.4483,78.3762,66.82,273.34,Clear,False,2,0,0,4,44.23,235.17,57.03333333333333,242.51000000000045,0,0,Free Flow,0
2026-04-13 03:00:00,SEG001,Hitech City Road,17.4483,78.3762,64.15,284.5,Clear,False,3,0,0,4,66.82,273.34,58.4,264.3366666666671,0,0,Free Flow,0
2026-04-13 04:00:00,SEG001,Hitech City Road,17.4483,78.3762,35.41,321.23,Heavy Rain,False,4,0,0,4,64.15,284.5,55.46,293.02333333333377,2,0,Heavy,1
2026-04-13 05:00:00,SEG001,Hitech City Road,17.4483,78.3762,42.22,762.07,Clear,False,5,0,0,4,35.41,321.23,47.26000000000001,455.93333333333385,0,0,Moderate,2
2026-04-13 06:00:00,SEG001,Hitech City Road,17.4483,78.3762,47.77,944.47,Clear,False,6,0,0,4,42.22,762.07,41.800000000000004,675.9233333333337,0,0,Heavy,1
2026-04-13 07:00:00,SEG001,Hitech City Road,17.4483,78.3762,26.62,1342.76,Clear,False,7,0,0,4,47.77,944.47,38.870000000000005,1016.4333333333338,0,0,Severe,3
2026-04-13 08:00:00,SEG001,Hitech City Road,17.4483,78.3762,27.0,1569.86,Cloudy,False,8,0,0,4,26.62,1342.76,33.796666666666674,1285.696666666667,1,0,Severe,3
2026-04-13 09:00:00,SEG001,Hitech City Road,17.4483,78.3762,23.1,944.02,Clear,False,9,0,0,4,27.0,1569.86,25.573333333333338,1285.546666666667,0,0,Severe,3
2026-04-13 10:00:00,SEG001,Hitech City Road,17.4483,78.3762,42.52,653.51,Clear,False,10,0,0,4,23.1,944.02,30.87333333333334,1055.796666666667,0,0,Moderate,2
2026-04-13 11:00:00,SEG001,Hitech City Road,17.4483,78.3762,42.71,782.27,Clear,False,11,0,0,4,42.52,653.51,36.11000000000001,793.266666666667,0,0,Moderate,2
2026-04-13 12:00:00,SEG001,Hitech City Road,17.4483,78.3762,42.96,974.3,Cloudy,False,12,0,0,4,42.71,782.27,42.73000000000001,803.3600000000005,1,0,Heavy,1
2026-04-13 13:00:00,SEG001,Hitech City Road,17.4483,78.3762,39.5,919.66,Rain,False,13,0,0,4,42.96,974.3,41.723333333333336,892.0766666666672,3,0,Heavy,1
2026-04-13 14:00:00,SEG001,Hitech City Road,17.4483,78.3762,47.8,663.34,Cloudy,False,14,0,0,4,39.5,919.66,43.419999999999995,852.4333333333337,1,0,Moderate,2
2026-04-13 15:00:00,SEG001,Hitech City Road,17.4483,78.3762,49.68,790.91,Clear,False,15,0,0,4,47.8,663.34,45.660000000000004,791.3033333333337,0,0,Moderate,2
2026-04-13 16:00:00,SEG001,Hitech City Road,17.4483,78.3762,48.02,671.38,Clear,False,16,0,0,4,49.68,790.91,48.5,708.5433333333339,0,0,Moderate,2
2026-04-13 17:00:00,SEG001,Hitech City Road,17.4483,78.3762,19.0,1796.29,Clear,False,17,0,0,4,48.02,671.38,38.900000000000006,1086.1933333333338,0,0,Severe,3
2026-04-13 18:00:00,SEG001,Hitech City Road,17.4483,78.3762,23.35,1383.51,Cloudy,False,18,0,0,4,19.0,1796.29,30.123333333333335,1283.7266666666671,1,0,Severe,3
2026-04-13 19:00:00,SEG001,Hitech City Road,17.4483,78.3762,20.54,1870.1,Clear,False,19,0,0,4,23.35,1383.51,20.96333333333334,1683.3000000000004,0,0,Severe,3
2026-04-13 20:00:00,SEG001,Hitech City Road,17.4483,78.3762,33.7,1096.83,Rain,False,20,0,0,4,20.54,1870.1,25.86333333333334,1450.1466666666672,3,0,Heavy,1
2026-04-13 21:00:00,SEG001,Hitech City Road,17.4483,78.3762,40.95,876.61,Cloudy,False,21,0,0,4,33.7,1096.83,31.730000000000008,1281.1800000000003,1,0,Moderate,2
2026-04-13 22:00:00,SEG001,Hitech City Road,17.4483,78.3762,43.52,872.38,Clear,False,22,0,0,4,40.95,876.61,39.39000000000001,948.6066666666671,0,0,Moderate,2
2026-04-13 23:00:00,SEG001,Hitech City Road,17.4483,78.3762,55.32,234.14,Clear,False,23,0,0,4,43.52,872.38,46.59666666666667,661.0433333333339,0,0,Free Flow,0
